Timestamp,open,high,low,close,volume,VWMA,ma_pdif,abs_pdif,RSI,MACD,Signal,MA20,20dSTD,UpperBand,LowerBand,Momentum,ROC
20230602152435,0.6469428007889491,0.6439999999999912,0.6476377952755996,0.6377952755905625,6040395.0,397.39,0.08,0.04,36.9,0.07,0.11,397.4,0.09,397.58,397.22,-0.17,-0.0004
20230602152440,0.6390532544378686,0.6370000000000005,0.6417322834645631,0.6377952755905625,6969977.0,397.39,0.08,0.0,42.47,0.06,0.1,397.4,0.09,397.58,397.22,-0.07,-0.0002
20230602152445,0.6390532544378686,0.6580000000000013,0.6437007874015848,0.6574803149606367,6970436.0,397.4,0.01,0.1,46.84,0.06,0.09,397.4,0.09,397.58,397.22,0.0,0.0
20230602152450,0.6676528599605405,0.6739999999999924,0.6673228346456739,0.6850393700787549,6971090.0,397.41,0.14,0.14,55.74,0.07,0.09,397.41,0.09,397.59,397.23,0.16,0.0004
20230602152455,0.6863905325443795,0.6859999999999928,0.6870078740157481,0.6968503937007995,7906223.0,397.42,0.19,0.06,56.91,0.09,0.09,397.41,0.1,397.61,397.21,0.165,0.0004
20230602152500,0.6982248520710073,0.6939999999999884,0.6811023622047259,0.6712598425197029,5815632.0,397.42,0.06,0.13,55.15,0.09,0.09,397.41,0.1,397.61,397.21,0.1,0.0003
20230602152505,0.6725838264299853,0.6639999999999873,0.6318897637795402,0.6279527559055111,6513953.0,397.41,0.15,0.22,43.53,0.07,0.09,397.4,0.1,397.6,397.2,-0.07,-0.0002
20230602152510,0.6291913214990075,0.6319999999999908,0.6318897637795402,0.6437007874015848,6049046.0,397.4,0.06,0.08,47.95,0.06,0.08,397.39,0.1,397.59,397.19,0.14,0.0004
20230602152515,0.6489151873767298,0.6519999999999868,0.6574803149606367,0.6535433070866219,4886046.0,397.4,0.01,0.05,47.74,0.05,0.07,397.39,0.1,397.59,397.19,0.08,0.0002
20230602152520,0.6548323471400295,0.6419999999999959,0.6318897637795402,0.6220472440945031,5351729.0,397.39,0.16,0.16,44.27,0.04,0.07,397.38,0.1,397.58,397.18,-0.12,-0.0003
20230602152525,0.6232741617356936,0.6199999999999903,0.6240157480314963,0.631889763779526,6057829.0,397.38,0.1,0.05,48.09,0.03,0.06,397.37,0.1,397.57,397.17,-0.03,-0.0001
20230602152530,0.6331360946745406,0.6559999999999917,0.6417322834645631,0.6574803149606367,5594780.0,397.38,0.03,0.13,58.02,0.03,0.05,397.37,0.1,397.57,397.17,0.1,0.0003
20230602152535,0.6587771203155768,0.6580000000000013,0.6653543307086665,0.6614173228346516,5362189.0,397.38,0.05,0.02,54.92,0.03,0.05,397.37,0.1,397.57,397.17,0.02,0.0001
20230602152540,0.6646942800788906,0.6599999999999966,0.6722440944881924,0.663385826771659,4196691.0,397.38,0.06,0.01,53.78,0.04,0.05,397.37,0.1,397.57,397.17,-0.11,-0.0003
20230602152545,0.6755424063116351,0.6659999999999968,0.6614173228346516,0.6594488188976442,5129489.0,397.38,0.04,0.02,54.7,0.04,0.05,397.37,0.1,397.57,397.17,-0.19,-0.0005
20230602152550,0.6607495069033575,0.6479999999999961,0.6476377952755996,0.6515748031496145,4197047.0,397.38,0.0,0.04,52.89,0.03,0.04,397.37,0.1,397.57,397.17,-0.1,-0.0003
20230602152555,0.6489151873767298,0.6580000000000013,0.6574803149606367,0.663385826771659,5599885.0,397.38,0.06,0.06,51.28,0.03,0.04,397.38,0.1,397.58,397.18,0.18,0.0005
20230602152600,0.6646942800788906,0.6629999999999967,0.6653543307086665,0.663385826771659,4200496.0,397.38,0.06,0.0,44.66,0.04,0.04,397.39,0.09,397.57,397.21,0.1,0.0003
20230602152605,0.6646942800788906,0.6679999999999922,0.6574803149606367,0.6751968503937036,6067719.0,397.4,0.1,0.06,44.66,0.04,0.04,397.4,0.1,397.6,397.2,0.11,0.0003
20230602152610,0.6765285996055184,0.6859999999999928,0.6791338582677326,0.6968503937007995,5601391.0,397.41,0.2,0.11,56.44,0.05,0.04,397.41,0.11,397.63,397.19,0.38,0.001
20230602152615,0.6982248520710073,0.7219999999999942,0.7007874015748001,0.7322834645669474,5601635.0,397.43,0.36,0.18,77.32,0.08,0.05,397.44,0.13,397.7,397.18,0.51,0.0013
20230602152620,0.7337278106508904,0.7219999999999942,0.7204724409448886,0.7165354330708738,5835420.0,397.45,0.26,0.08,69.07,0.09,0.06,397.46,0.14,397.74,397.18,0.3,0.0008
20230602152625,0.7179487179487154,0.7119999999999891,0.7057086614173329,0.7106299212598515,5610201.0,397.47,0.21,0.03,65.25999999999999,0.09,0.06,397.47,0.15,397.77,397.17,0.25,0.0006
20230602152630,0.7120315581854015,0.7079999999999984,0.7047244094488292,0.6948818897637921,7249684.0,397.48,0.12,0.08,71.26,0.09,0.07,397.47,0.15,397.77,397.17,0.16,0.0004
20230602152635,0.7051282051282044,0.6929999999999836,0.6870078740157481,0.6948818897637921,5846881.0,397.48,0.12,0.0,69.51,0.09,0.07,397.47,0.15,397.77,397.17,0.18,0.0005
20230602152640,0.6903353057199126,0.7059999999999889,0.6929133858267846,0.7145669291338663,6081134.0,397.49,0.21,0.1,68.35,0.09,0.08,397.48,0.16,397.8,397.16,0.32,0.0008
20230602152645,0.7159763313609346,0.7039999999999935,0.7027559055118076,0.6929133858267704,3742481.0,397.49,0.1,0.11,59.09,0.08,0.08,397.5,0.15,397.8,397.2,0.15,0.0004
20230602152650,0.69428007889546,0.6919999999999931,0.6929133858267846,0.6929133858267704,4210543.0,397.51,0.08,0.0,58.62,0.08,0.08,397.51,0.15,397.81,397.21,0.15,0.0004
20230602152655,0.69428007889546,0.6929999999999836,0.7007874015748001,0.7027559055118218,4680332.0,397.52,0.12,0.05,62.22,0.08,0.08,397.52,0.15,397.82,397.22,0.14,0.0004
20230602152700,0.7041420118343069,0.6919999999999931,0.6653543307086665,0.690944881889763,7021665.0,397.53,0.05,0.06,60.87,0.07,0.08,397.54,0.13,397.8,397.28,-0.03,-0.0001
20230602152705,0.6923076923076792,0.6919999999999931,0.6889763779527556,0.7027559055118218,5383497.0,397.55,0.09,0.06,60.87,0.07,0.08,397.56,0.12,397.8,397.32,-0.15,-0.0004
20230602152710,0.7041420118343069,0.6939999999999884,0.7007874015748001,0.6948818897637921,5383866.0,397.57,0.03,0.04,58.33,0.06,0.07,397.57,0.11,397.79,397.35,-0.11,-0.0003
20230602152715,0.6962524654832407,0.7049999999999841,0.7007874015748001,0.7047244094488292,5618619.0,397.58,0.07,0.05,57.89,0.06,0.07,397.58,0.11,397.8,397.36,-0.03,-0.0001
20230602152720,0.7061143984220877,0.7409999999999854,0.7145669291338521,0.7509842519685037,6322750.0,397.6,0.28,0.235,62.79,0.08,0.07,397.6,0.12,397.84,397.36,0.285,0.0007
20230602152725,0.7534516765285986,0.75,0.7598425196850371,0.7500000000000142,6562376.0,397.63,0.25,0.005,55.0,0.09,0.08,397.63,0.13,397.89,397.37,0.28,0.0007
20230602152730,0.7495069033530513,0.7740000000000009,0.7578740157480297,0.7559055118110365,6330165.0,397.65,0.26,0.03,61.76,0.1,0.08,397.65,0.13,397.91,397.39,0.21,0.0005
20230602152735,0.7781065088757373,0.7710000000000008,0.7795275590551256,0.7755905511811108,6330733.0,397.68,0.33,0.1,67.93,0.12,0.09,397.68,0.15,397.98,397.38,0.42,0.0011
20230602152740,0.7751479289940733,0.7799999999999869,0.7834645669291405,0.7874015748031553,5393274.0,397.71,0.36,0.06,76.11,0.13,0.1,397.71,0.16,398.03,397.39,0.48,0.0012
20230602152745,0.7830374753451679,0.789999999999992,0.7913385826771702,0.7933070866141918,5862805.0,397.74,0.36,0.03,76.88,0.15,0.11,397.74,0.17,398.08,397.4,0.46,0.0012
20230602152750,0.7948717948717956,0.7980000000000018,0.795275590551185,0.7933070866141918,6801467.0,397.77,0.33,0.0,74.1,0.16,0.12,397.77,0.19,398.15,397.39,0.52,0.0013
20230602152755,0.7850098619329344,0.7839999999999918,0.7834645669291405,0.7795275590551256,5641270.0,397.79,0.24,0.07,77.85,0.15,0.12,397.78,0.2,398.18,397.38,0.39,0.001
20230602152800,0.7810650887573871,0.7959999999999923,0.7893700787401485,0.7992125984251999,5177205.0,397.8,0.33,0.1,80.34,0.16,0.13,397.8,0.21,398.22,397.38,0.53,0.0013
20230602152805,0.8007889546351095,0.7959999999999923,0.795275590551185,0.7923228346456881,6825425.0,397.82,0.28,0.035,76.0,0.16,0.14,397.82,0.22,398.26,397.38,0.445,0.0011
20230602152810,0.7968441814595622,0.7999999999999972,0.8051181102362222,0.8041338582677184,4943523.0,397.84,0.31,0.06,82.86,0.16,0.14,397.85,0.22,398.29,397.41,0.27,0.0007
20230602152815,0.8057199211045258,0.7980000000000018,0.7972440944881924,0.7972440944881924,6593043.0,397.87,0.25,0.035,78.24,0.16,0.15,397.87,0.22,398.31,397.43,0.24,0.0006
20230602152820,0.8007889546351095,0.789999999999992,0.7460629921259851,0.736220472440948,8006886.0,397.88,0.07,0.31,59.37,0.13,0.14,397.88,0.22,398.32,397.44,-0.1,-0.0003
20230602152825,0.7376725838264235,0.7330000000000041,0.7381889763779554,0.7283464566929183,6841514.0,397.88,0.11,0.04,55.41,0.11,0.14,397.89,0.21,398.31,397.47,-0.24,-0.0006
20230602152830,0.7297830374753431,0.7679999999999865,0.7381889763779554,0.7696850393700885,6847350.0,397.9,0.08,0.21,54.38,0.1,0.13,397.91,0.2,398.31,397.51,-0.09,-0.0002
20230602152835,0.7712031558185402,0.7719999999999914,0.7795275590551256,0.7736220472441033,4014228.0,397.91,0.09,0.02,55.45,0.1,0.12,397.93,0.19,398.31,397.55,-0.1,-0.0003
20230602152840,0.7751479289940733,0.7860000000000014,0.781496062992133,0.7834645669291405,5903825.0,397.93,0.12,0.05,56.25,0.1,0.12,397.95,0.17,398.29,397.61,-0.05,-0.0001
20230602152845,0.7850098619329344,0.7740000000000009,0.767716535433081,0.7578740157480439,6612714.0,397.95,0.03,0.13,46.09,0.08,0.11,397.96,0.16,398.28,397.64,-0.11,-0.0003
20230602152850,0.7712031558185402,0.7599999999999909,0.7657480314960736,0.767716535433081,5904499.0,397.96,0.01,0.05,45.61,0.08,0.1,397.98,0.13,398.24,397.72,-0.16,-0.0004
20230602152855,0.7731755424063067,0.7620000000000005,0.7618110236220446,0.7696850393700885,6145370.0,397.98,0.0,0.01,44.64,0.07,0.1,398.0,0.11,398.22,397.78,-0.115,-0.0003
20230602152900,0.7712031558185402,0.7599999999999909,0.767716535433081,0.7657480314960736,4255578.0,397.99,0.03,0.02,43.86,0.07,0.09,398.0,0.11,398.22,397.78,-0.195,-0.0005
20230602152905,0.7672583826429928,0.7710000000000008,0.7696850393700885,0.7657480314960736,5674403.0,397.99,0.03,0.0,46.73,0.06,0.09,398.01,0.1,398.21,397.81,-0.16,-0.0004
20230602152910,0.7751479289940733,0.7759999999999962,0.7716535433070959,0.7854330708661479,6384227.0,398.0,0.06,0.1,46.73,0.06,0.08,398.01,0.1,398.21,397.81,0.25,0.0006
20230602152915,0.786982248520701,0.7839999999999918,0.7834645669291405,0.7933070866141918,6148188.0,398.01,0.09,0.04,50.23,0.07,0.08,398.02,0.1,398.22,397.82,0.33,0.0008
20230602152920,0.7948717948717956,0.7839999999999918,0.7736220472441175,0.767716535433081,6148771.0,398.01,0.04,0.13,41.92,0.06,0.07,398.01,0.1,398.21,397.81,-0.01,-0.0
20230602152925,0.7692307692307736,0.7699999999999818,0.7696850393700885,0.7736220472441033,5441766.0,398.01,0.01,0.03,44.74,0.06,0.07,398.01,0.1,398.21,397.81,0.0,0.0
20230602152930,0.7751479289940733,0.7639999999999958,0.7716535433070959,0.7637795275590662,4497139.0,398.0,0.05,0.05,57.95,0.05,0.07,398.0,0.1,398.2,397.8,-0.1,-0.0003
20230602152935,0.7652859960552263,0.7639999999999958,0.7696850393700885,0.7598425196850513,4497583.0,397.99,0.06,0.02,59.3,0.04,0.06,398.0,0.1,398.2,397.8,0.01,0.0
20230602152940,0.761341222879679,0.75,0.7519685039370074,0.7500000000000142,3787776.0,397.99,0.11,0.05,42.86,0.03,0.06,397.98,0.1,398.18,397.78,-0.09,-0.0002
20230602152945,0.7514792899408178,0.7449999999999903,0.7539370078740291,0.7539370078740149,4971803.0,397.98,0.08,0.02,42.86,0.02,0.05,397.97,0.1,398.17,397.77,-0.08,-0.0002
20230602152950,0.7455621301775182,0.7439999999999856,0.7519685039370074,0.7480314960630068,5445968.0,397.97,0.1,0.03,36.76,0.01,0.04,397.96,0.09,398.14,397.78,-0.09,-0.0002
20230602152955,0.7495069033530513,0.7399999999999949,0.7303149606299257,0.7204724409448886,5449329.0,397.95,0.22,0.14,36.23,-0.0,0.03,397.94,0.09,398.12,397.76,-0.23,-0.0006
20230602153000,0.7218934911242627,0.7419999999999902,0.7303149606299257,0.7460629921259994,6161910.0,397.93,0.07,0.13,42.86,-0.01,0.02,397.94,0.09,398.12,397.76,-0.2,-0.0005
20230602153005,0.7475345167652847,0.7579999999999956,0.7460629921259851,0.767716535433081,5214215.0,397.94,0.03,0.11,49.43,-0.0,0.02,397.95,0.08,398.11,397.79,-0.13,-0.0003
20230602153010,0.7692307692307736,0.7579999999999956,0.7598425196850371,0.7500000000000142,5214440.0,397.95,0.07,0.09,45.74,-0.0,0.02,397.95,0.08,398.11,397.79,-0.09,-0.0002
20230602153015,0.7426035502958541,0.7309999999999945,0.7283464566929183,0.7263779527559109,6162793.0,397.94,0.18,0.12,40.57,-0.02,0.01,397.94,0.09,398.12,397.76,-0.24,-0.0006
20230602153020,0.7278106508875624,0.7239999999999895,0.7263779527559109,0.7185039370078812,5452014.0,397.93,0.21,0.04,33.0,-0.03,0.0,397.92,0.1,398.12,397.72,-0.23,-0.0006
20230602153025,0.7278106508875624,0.7280000000000086,0.7283464566929183,0.7322834645669474,4981800.0,397.91,0.12,0.07,34.95,-0.03,-0.01,397.91,0.1,398.11,397.71,-0.14,-0.0004
20230602153030,0.7278106508875624,0.7199999999999847,0.7342519685039406,0.7303149606299257,4509401.0,397.91,0.13,0.01,39.56,-0.03,-0.01,397.9,0.11,398.12,397.68,-0.1,-0.0003
20230602153035,0.7317554240631097,0.73599999999999,0.7401574803149629,0.7401574803149629,5459268.0,397.9,0.07,0.05,40.86,-0.03,-0.01,397.9,0.11,398.12,397.68,-0.07,-0.0002
20230602153040,0.7416173570019708,0.7679999999999865,0.75,0.7421259842519703,5459713.0,397.89,0.05,0.01,43.82,-0.03,-0.02,397.89,0.1,398.09,397.69,-0.03,-0.0001
20230602153045,0.7435897435897374,0.75,0.7519685039370074,0.7559055118110365,3086030.0,397.89,0.02,0.07,48.94,-0.02,-0.02,397.89,0.1,398.09,397.69,0.18,0.0005
20230602153050,0.7573964497041459,0.75,0.7559055118110365,0.7559055118110365,3086114.0,397.89,0.02,0.0,51.69,-0.01,-0.02,397.88,0.1,398.08,397.68,0.05,0.0001
20230602153055,0.7573964497041459,0.755999999999986,0.7598425196850371,0.7500000000000142,6650785.0,397.88,0.0,0.03,48.89,-0.01,-0.02,397.87,0.08,398.03,397.71,-0.09,-0.0002
20230602153100,0.7514792899408178,0.7459999999999951,0.7578740157480297,0.7480314960630068,5226918.0,397.87,0.0,0.01,50.0,-0.01,-0.01,397.86,0.08,398.02,397.7,-0.01,-0.0
20230602153105,0.7495069033530513,0.742999999999995,0.7539370078740291,0.7460629921259994,3801506.0,397.86,0.0,0.01,58.67,-0.01,-0.01,397.86,0.07,398.0,397.72,0.1,0.0003
20230602153110,0.7475345167652847,0.7659999999999911,0.75,0.7667322834645631,6178801.0,397.86,0.1,0.105,57.24,-0.0,-0.01,397.86,0.07,398.0,397.72,0.245,0.0006
20230602153115,0.7692307692307736,0.7579999999999956,0.7578740157480297,0.7598425196850513,5704681.0,397.86,0.07,0.035,46.92,0.0,-0.01,397.86,0.07,398.0,397.72,0.14,0.0004
20230602153120,0.7712031558185402,0.7799999999999869,0.7716535433070959,0.7795275590551256,5467247.0,397.86,0.17,0.1,61.36,0.01,-0.0,397.86,0.08,398.02,397.7,0.25,0.0006
20230602153125,0.7790927021696206,0.7699999999999818,0.7696850393700885,0.7637795275590662,5947129.0,397.87,0.08,0.08,65.32,0.02,0.0,397.87,0.08,398.03,397.71,0.12,0.0003
20230602153130,0.7652859960552263,0.755999999999986,0.763779527559052,0.7618110236220588,6424260.0,397.87,0.07,0.01,68.64,0.02,0.0,397.87,0.08,398.03,397.71,0.1,0.0003
20230602153135,0.7593688362919124,0.7699999999999818,0.7598425196850371,0.7519685039370074,5710837.0,397.87,0.02,0.05,58.77,0.01,0.01,397.88,0.08,398.04,397.72,-0.02,-0.0001
20230602153140,0.7662721893491096,0.7659999999999911,0.767716535433081,0.7578740157480439,5235214.0,397.88,0.04,0.03,61.86,0.01,0.01,397.88,0.08,398.04,397.72,0.01,0.0
20230602153145,0.7593688362919124,0.7599999999999909,0.763779527559052,0.7696850393700885,4521811.0,397.89,0.09,0.06,62.5,0.02,0.01,397.88,0.08,398.04,397.72,0.1,0.0003
20230602153150,0.7712031558185402,0.7599999999999909,0.7559055118110365,0.7460629921259994,4998600.0,397.88,0.02,0.12,51.41,0.01,0.01,397.88,0.08,398.04,397.72,-0.01,-0.0
20230602153155,0.7475345167652847,0.7379999999999995,0.7342519685039406,0.7244094488189035,7383424.0,397.87,0.12,0.11,39.33,-0.0,0.01,397.88,0.08,398.04,397.72,-0.11,-0.0003
20230602153200,0.7258382642997958,0.7259999999999991,0.7125984251968447,0.7027559055118218,7385989.0,397.86,0.22,0.11,34.3,-0.02,0.0,397.88,0.09,398.06,397.7,-0.325,-0.0008
20230602153205,0.7061143984220877,0.7549999999999955,0.708661417322844,0.7647637795275699,7863904.0,397.88,0.07,0.315,53.28,-0.01,-0.0,397.88,0.09,398.06,397.7,0.025,0.0001
20230602153210,0.7652859960552263,0.755999999999986,0.7303149606299257,0.7204724409448886,5242984.0,397.87,0.14,0.225,44.85,-0.02,-0.0,397.88,0.09,398.06,397.7,-0.3,-0.0008
20230602153215,0.7218934911242627,0.7179999999999893,0.7283464566929183,0.7263779527559109,5243551.0,397.87,0.11,0.03,46.38,-0.03,-0.01,397.88,0.1,398.08,397.68,-0.19,-0.0005
20230602153220,0.7278106508875624,0.73599999999999,0.736220472440948,0.7381889763779554,4051961.0,397.87,0.05,0.06,44.57,-0.03,-0.01,397.88,0.1,398.08,397.68,-0.12,-0.0003
20230602153225,0.7317554240631097,0.7259999999999991,0.7263779527559109,0.7204724409448886,4295044.0,397.87,0.14,0.09,42.81,-0.03,-0.02,397.87,0.1,398.07,397.67,-0.16,-0.0004
20230602153230,0.7218934911242627,0.7179999999999893,0.7303149606299257,0.7283464566929183,5252065.0,397.86,0.09,0.04,40.23,-0.03,-0.02,397.86,0.1,398.06,397.66,-0.15,-0.0004
20230602153235,0.7297830374753431,0.7239999999999895,0.736220472440948,0.7263779527559109,3103605.0,397.86,0.1,0.01,42.46,-0.04,-0.02,397.86,0.11,398.08,397.64,-0.22,-0.0006
20230602153240,0.7278106508875624,0.715999999999994,0.7145669291338521,0.7047244094488292,4536176.0,397.85,0.2,0.11,39.34,-0.04,-0.03,397.84,0.11,398.06,397.62,-0.21,-0.0005
20230602153245,0.7061143984220877,0.695999999999998,0.6968503937007853,0.6870078740157624,4775088.0,397.84,0.28,0.09,38.21,-0.06,-0.03,397.83,0.13,398.09,397.57,-0.19,-0.0005
20230602153250,0.7021696252465404,0.6899999999999977,0.6889763779527556,0.6889763779527556,6924472.0,397.82,0.25,0.01,37.32,-0.07,-0.04,397.81,0.14,398.09,397.53,-0.07,-0.0002
20230602153255,0.6903353057199126,0.6779999999999973,0.6653543307086665,0.6614173228346516,6450758.0,397.79,0.36,0.14,31.16,-0.09,-0.05,397.78,0.16,398.1,397.46,-0.525,-0.0013
20230602153300,0.6627218934911241,0.6499999999999915,0.6437007874015848,0.6338582677165476,6929932.0,397.75,0.46,0.14,30.739999999999995,-0.11,-0.06,397.75,0.18,398.11,397.39,-0.44,-0.0011
20230602153305,0.6351084812623213,0.637999999999991,0.6377952755905483,0.649606299212607,7886262.0,397.72,0.35,0.08,36.9,-0.12,-0.07,397.72,0.2,398.12,397.32,-0.39,-0.001
20230602153310,0.6508875739644964,0.6580000000000013,0.6555118110236293,0.6653543307086665,5736021.0,397.69,0.24,0.08,43.31,-0.12,-0.08,397.69,0.2,398.09,397.29,-0.37,-0.0009
20230602153315,0.6725838264299853,0.6859999999999928,0.6712598425196887,0.6948818897637921,7887538.0,397.67,0.07,0.15,35.86,-0.11,-0.09,397.68,0.19,398.06,397.3,-0.13,-0.0003
20230602153320,0.684418145956613,0.6839999999999975,0.6830708661417333,0.6732283464566962,5497635.0,397.65,0.16,0.11,39.47,-0.11,-0.09,397.66,0.19,398.04,397.28,-0.28,-0.0007
20230602153325,0.6745562130177518,0.7049999999999841,0.6830708661417333,0.708661417322844,4786130.0,397.64,0.03,0.18,46.51,-0.09,-0.09,397.64,0.17,397.98,397.3,-0.09,-0.0002
20230602153330,0.710059171597635,0.7210000000000036,0.7165354330708738,0.7312992125984437,5507155.0,397.64,0.15,0.115,48.7,-0.07,-0.09,397.64,0.17,397.98,397.3,0.135,0.0003
20230602153335,0.7199211045364962,0.7419999999999902,0.7244094488189035,0.7460629921259994,7662792.0,397.64,0.22,0.075,54.89,-0.04,-0.08,397.64,0.17,397.98,397.3,0.3,0.0008
20230602153340,0.7475345167652847,0.7620000000000005,0.7519685039370074,0.7421259842519703,5029140.0,397.64,0.2,0.02,52.67,-0.02,-0.07,397.65,0.18,398.01,397.29,0.27,0.0007
20230602153345,0.7495069033530513,0.7479999999999905,0.7303149606299257,0.7283464566929183,6227379.0,397.65,0.12,0.07,50.36,-0.01,-0.06,397.65,0.17,397.99,397.31,0.34,0.0009
20230602153350,0.7189349112425987,0.73599999999999,0.7273622047244146,0.7322834645669474,4072613.0,397.63,0.16,0.02,55.47,-0.0,-0.04,397.65,0.17,397.99,397.31,0.5,0.0013
20230602153355,0.735700197238657,0.7239999999999895,0.7263779527559109,0.7165354330708738,5992628.0,397.63,0.08,0.08,55.91,-0.0,-0.04,397.65,0.17,397.99,397.31,0.34,0.0009
20230602153400,0.7179487179487154,0.7119999999999891,0.7165354330708738,0.7145669291338663,5515779.0,397.63,0.07,0.01,55.12,-0.0,-0.03,397.64,0.16,397.96,397.32,0.25,0.0006
20230602153405,0.7159763313609346,0.7149999999999892,0.7185039370078812,0.7125984251968589,6475299.0,397.63,0.06,0.01,61.4,-0.0,-0.02,397.64,0.16,397.96,397.32,0.09,0.0002
20230602153410,0.7140039447731681,0.7019999999999982,0.708661417322844,0.6988188976378069,3837434.0,397.62,0.0,0.07,65.42,-0.01,-0.02,397.63,0.16,397.95,397.31,0.13,0.0003
20230602153415,0.7001972386587738,0.6999999999999886,0.6722440944881924,0.6692913385826955,5276830.0,397.61,0.14,0.15,54.39,-0.03,-0.02,397.62,0.16,397.94,397.3,-0.2,-0.0005
20230602153420,0.6548323471400295,0.6479999999999961,0.6594488188976442,0.6594488188976442,5996783.0,397.6,0.18,0.05,48.65,-0.04,-0.03,397.6,0.17,397.94,397.26,-0.365,-0.0009
20230602153425,0.6607495069033575,0.6519999999999868,0.6555118110236293,0.663385826771659,6000484.0,397.59,0.15,0.02,41.84,-0.06,-0.03,397.6,0.17,397.94,397.26,-0.42,-0.0011
20230602153430,0.6646942800788906,0.6539999999999964,0.6555118110236293,0.6555118110236293,6002300.0,397.58,0.18,0.04,45.05,-0.07,-0.04,397.59,0.18,397.95,397.23,-0.44,-0.0011
20230602153435,0.656804733727796,0.6580000000000013,0.6574803149606367,0.6535433070866219,6722812.0,397.57,0.18,0.01,31.08,-0.08,-0.05,397.59,0.18,397.95,397.23,-0.38,-0.001
20230602153440,0.6548323471400295,0.6559999999999917,0.6574803149606367,0.6673228346456739,7443532.0,397.57,0.11,0.07,26.620000000000005,-0.08,-0.05,397.6,0.17,397.94,397.26,-0.33,-0.0008
20230602153445,0.6587771203155768,0.6739999999999924,0.663385826771659,0.6594488188976442,6723658.0,397.58,0.16,0.04,16.67,-0.08,-0.06,397.6,0.16,397.92,397.28,-0.29,-0.0007
20230602153450,0.6607495069033575,0.6599999999999966,0.663385826771659,0.6712598425197029,5043446.0,397.59,0.11,0.06,24.290000000000006,-0.07,-0.06,397.6,0.16,397.92,397.28,-0.22,-0.0006
20230602153455,0.6725838264299853,0.6599999999999966,0.6594488188976442,0.649606299212607,4325577.0,397.59,0.22,0.11,22.97,-0.08,-0.07,397.59,0.17,397.93,397.25,-0.32,-0.0008
20230602153500,0.6587771203155768,0.6460000000000008,0.6062992125984294,0.6141732283464592,6971362.0,397.56,0.37,0.18,16.67,-0.1,-0.07,397.57,0.19,397.95,397.19,-0.43,-0.0011
20230602153505,0.6153846153846132,0.6019999999999897,0.5984251968503997,0.6062992125984294,7212766.0,397.54,0.39,0.04,17.439999999999998,-0.11,-0.08,397.55,0.21,397.97,397.13,-0.32,-0.0008
20230602153510,0.605522682445752,0.597999999999999,0.6003937007874072,0.6062992125984294,8174954.0,397.51,0.36,0.0,17.650000000000006,-0.12,-0.09,397.52,0.22,397.96,397.08,-0.27,-0.0007
20230602153515,0.6074950690335186,0.6080000000000041,0.604330708661422,0.6082677165354511,6733009.0,397.48,0.32,0.01,18.82,-0.13,-0.1,397.48,0.22,397.92,397.04,-0.28,-0.0007
20230602153520,0.6094674556212993,0.6189999999999856,0.6181102362204882,0.6299212598425186,5771646.0,397.45,0.18,0.11,30.340000000000003,-0.13,-0.1,397.45,0.21,397.87,397.03,-0.13,-0.0003
20230602153525,0.6469428007889491,0.6340000000000003,0.6338582677165476,0.6240157480315105,5295630.0,397.42,0.18,0.03,35.06,-0.12,-0.11,397.43,0.2,397.83,397.03,-0.15,-0.0004
20230602153530,0.6252465483234744,0.6119999999999948,0.5964566929133923,0.5866141732283552,6502407.0,397.39,0.34,0.19,29.67,-0.13,-0.11,397.39,0.2,397.79,396.99,-0.41,-0.001
20230602153535,0.5877712031558104,0.5849999999999937,0.5944881889763849,0.5964566929133923,4335223.0,397.37,0.27,0.05,31.91,-0.14,-0.12,397.36,0.19,397.74,396.98,-0.32,-0.0008
20230602153540,0.5877712031558104,0.6099999999999994,0.5964566929133923,0.6220472440945031,5539683.0,397.34,0.11,0.13,41.75,-0.13,-0.12,397.34,0.17,397.68,397.0,-0.25,-0.0006
20230602153545,0.6153846153846132,0.6059999999999945,0.5964566929133923,0.5866141732283552,6262679.0,397.31,0.26,0.18,35.83,-0.13,-0.12,397.3,0.16,397.62,396.98,-0.32,-0.0008
20230602153550,0.5877712031558104,0.5739999999999981,0.5393700787401627,0.5295275590551256,6986233.0,397.26,0.5,0.29,25.349999999999994,-0.16,-0.13,397.26,0.19,397.64,396.88,-0.43,-0.0011
20230602153555,0.5305719921104526,0.5459999999999923,0.5334645669291405,0.5590551181102512,5546262.0,397.24,0.33,0.15,33.33,-0.17,-0.14,397.23,0.2,397.63,396.83,-0.24,-0.0006
20230602153600,0.5581854043392411,0.5439999999999827,0.5492125984251999,0.5511811023622073,6273591.0,397.21,0.34,0.04,29.8,-0.17,-0.14,397.2,0.21,397.62,396.78,-0.28,-0.0007
20230602153605,0.5522682445759273,0.5739999999999981,0.559055118110237,0.5748031496063106,6274480.0,397.19,0.2,0.12,37.5,-0.17,-0.15,397.18,0.2,397.58,396.78,-0.17,-0.0004
20230602153610,0.5739644970414162,0.5759999999999934,0.5826771653543403,0.5826771653543261,5309936.0,397.17,0.14,0.04,44.2,-0.16,-0.15,397.16,0.2,397.56,396.76,-0.24,-0.0006
20230602153615,0.5838264299802631,0.5949999999999847,0.5925196850393633,0.6072834645669332,4345296.0,397.16,0.01,0.125,50.17,-0.14,-0.15,397.15,0.19,397.53,396.77,-0.085,-0.0002
