Timestamp,open,high,low,close,volume,VWMA,ma_pdif,abs_pdif,return,RSI,MACD,Signal,MA20,20dSTD,UpperBand,LowerBand,Momentum,ROC
2023-06-02 15:58:50,396.415,396.47,396.34,396.4,6200196.0,396.16,0.24,0.01,-0.002522640700297618,64.03999999999999,0.05,0.02,396.17,0.1,396.37,395.97,0.29,0.0007
2023-06-02 15:58:55,396.4,396.4,396.23,396.27,5943661.0,396.17,0.1,0.13,-0.03279515640767228,54.55,0.05,0.03,396.18,0.1,396.38,395.98,0.12,0.0003
2023-06-02 15:59:00,396.27,396.33,396.21,396.24,6981120.0,396.18,0.06,0.03,-0.007570595805883595,57.45,0.05,0.03,396.18,0.1,396.38,395.98,0.19,0.0005
2023-06-02 15:59:05,396.24,396.36,396.24,396.32,5947208.0,396.19,0.13,0.08,0.020189783969315478,60.78,0.05,0.04,396.19,0.11,396.41,395.97,0.31,0.0008
2023-06-02 15:59:10,396.32,396.35,396.25,396.29,6981806.0,396.19,0.1,0.03,-0.007569640694382596,58.65,0.05,0.04,396.2,0.11,396.42,395.98,0.22,0.0006
2023-06-02 15:59:15,396.29,396.44,396.25,396.28,5689078.0,396.2,0.08,0.01,-0.002523404577470245,56.44,0.05,0.04,396.2,0.11,396.42,395.98,0.07,0.0002
2023-06-02 15:59:20,396.28,396.29,396.22,396.26,5947926.0,396.2,0.06,0.02,-0.005046936509534028,61.29,0.05,0.04,396.2,0.11,396.42,395.98,0.06,0.0002
2023-06-02 15:59:25,396.26,396.26,396.14,396.14,5950412.0,396.2,0.06,0.12,-0.030283147428455948,56.44,0.03,0.04,396.2,0.11,396.42,395.98,-0.12,-0.0003
2023-06-02 15:59:30,396.14,396.245,396.14,396.24,4400145.0,396.2,0.04,0.1,0.025243600747226758,58.1,0.03,0.04,396.21,0.11,396.43,395.99,0.06,0.0002
2023-06-02 15:59:35,396.24,396.26,396.23,396.26,4400396.0,396.21,0.05,0.02,0.005047445992323318,52.69,0.03,0.04,396.22,0.11,396.44,396.0,-0.15,-0.0004
2023-06-02 15:59:40,396.26,396.26,396.14,396.14,4918276.0,396.21,0.07,0.12,-0.030283147428455948,47.12,0.02,0.03,396.22,0.11,396.44,396.0,-0.26,-0.0007
2023-06-02 15:59:45,396.14,396.19,396.08,396.08,6730505.0,396.21,0.13,0.06,-0.015146160448331614,41.35,0.01,0.03,396.22,0.11,396.44,396.0,-0.19,-0.0005
2023-06-02 15:59:50,396.08,396.2,396.07,396.2,5177463.0,396.21,0.01,0.12,0.030296909715210596,50.93,0.01,0.02,396.22,0.1,396.42,396.02,-0.04,-0.0001
2023-06-02 15:59:55,396.2,396.2,396.12,396.14,5696143.0,396.22,0.08,0.06,-0.015143866733968725,35.16,0.0,0.02,396.23,0.09,396.41,396.05,-0.18,-0.0005
2023-06-02 16:00:00,396.14,396.14,396.07,396.08,7251285.0,396.22,0.14,0.06,-0.015146160448331614,33.33,-0.01,0.01,396.23,0.09,396.41,396.05,-0.21,-0.0005
2023-06-02 16:00:05,396.08,396.19,396.05,396.12,7251774.0,396.22,0.1,0.04,0.010098969905070199,41.38,-0.01,0.01,396.23,0.09,396.41,396.05,-0.16,-0.0004
2023-06-02 16:00:10,396.12,396.29,396.11,396.22,7252294.0,396.22,0.0,0.1,0.025244875290320046,48.94,-0.01,0.01,396.23,0.09,396.41,396.05,-0.04,-0.0001
2023-06-02 16:00:15,396.22,396.23,396.12,396.14,6993578.0,396.22,0.08,0.08,-0.020190803089203957,40.43,-0.01,0.0,396.22,0.09,396.4,396.04,0.0,0.0
2023-06-02 16:00:20,396.14,396.27,396.13,396.27,5698685.0,396.22,0.05,0.13,0.03281668097137036,49.04,-0.0,0.0,396.22,0.09,396.4,396.04,0.03,0.0001
2023-06-02 16:00:25,396.27,396.28,396.21,396.28,4663816.0,396.22,0.06,0.01,0.0025235319352834296,50.0,0.01,0.0,396.22,0.09,396.4,396.04,0.02,0.0001
2023-06-02 16:00:30,396.28,396.33,396.27,396.27,5702127.0,396.22,0.05,0.01,-0.002523468254767014,50.49,0.01,0.0,396.21,0.08,396.37,396.05,0.13,0.0003
2023-06-02 16:00:35,396.28,396.33,396.24,396.24,5443297.0,396.21,0.03,0.03,-0.007570595805883595,55.32,0.01,0.01,396.21,0.07,396.35,396.07,0.16,0.0004
2023-06-02 16:00:40,396.24,396.31,396.205,396.25,5702796.0,396.21,0.04,0.01,0.002523722996161659,50.59,0.01,0.01,396.21,0.07,396.35,396.07,0.05,0.0001
2023-06-02 16:00:45,396.25,396.25,396.15,396.15,5184505.0,396.2,0.05,0.1,-0.02523659305994075,44.09,0.01,0.01,396.2,0.07,396.34,396.06,0.01,0.0
2023-06-02 16:00:50,396.15,396.16,396.06,396.08,7777030.0,396.19,0.11,0.07,-0.01767007446673574,46.59,-0.0,0.01,396.19,0.07,396.33,396.05,0.0,0.0
2023-06-02 16:00:55,396.08,396.18,396.06,396.18,6742287.0,396.18,0.0,0.1,0.0252474247626866,55.43,-0.0,0.0,396.19,0.07,396.33,396.05,0.06,0.0002
2023-06-02 16:01:00,396.19,396.24,396.17,396.21,6225271.0,396.18,0.03,0.03,0.0075723156141016545,50.6,-0.0,0.0,396.18,0.07,396.32,396.04,-0.01,-0.0
2023-06-02 16:01:05,396.21,396.21,396.11,396.13,7782003.0,396.17,0.04,0.08,-0.020191312687711793,49.41,-0.01,0.0,396.18,0.07,396.32,396.04,-0.01,-0.0
2023-06-02 16:01:10,396.13,396.2,396.13,396.2,5966490.0,396.18,0.02,0.07,0.01767096660187928,56.98,-0.0,0.0,396.18,0.07,396.32,396.04,-0.07,-0.0002
2023-06-02 16:01:15,396.2,396.2,396.16,396.17,5188410.0,396.17,0.0,0.03,-0.007571933366978811,52.94,-0.01,-0.0,396.18,0.06,396.3,396.06,-0.11,-0.0003
2023-06-02 16:01:20,396.14,396.14,396.07,396.11,3632685.0,396.17,0.06,0.06,-0.015145013504302973,43.21,-0.01,-0.0,396.18,0.07,396.32,396.04,-0.16,-0.0004
2023-06-02 16:01:25,396.11,396.11,395.84,395.89,8046851.0,396.15,0.26,0.22,-0.05554012774230399,36.84,-0.03,-0.01,396.17,0.09,396.35,395.99,-0.35,-0.0009
2023-06-02 16:01:30,395.89,395.91,395.82,395.85,8569928.0,396.14,0.29,0.04,-0.010103816716755532,25.58,-0.05,-0.02,396.15,0.11,396.37,395.93,-0.4,-0.001
2023-06-02 16:01:35,395.81,395.85,395.81,395.82,4155369.0,396.13,0.31,0.03,-0.007578628268289922,23.86,-0.07,-0.03,396.13,0.14,396.41,395.85,-0.33,-0.0008
2023-06-02 16:01:40,395.85,396.01,395.85,395.96,5713920.0,396.12,0.16,0.14,0.035369612450097954,34.650000000000006,-0.07,-0.04,396.13,0.14,396.41,395.85,-0.12,-0.0003
2023-06-02 16:01:45,395.92,396.095,395.92,396.095,6233656.0,396.12,0.02,0.135,0.03409435296495289,43.5,-0.06,-0.04,396.13,0.14,396.41,395.85,-0.085,-0.0002
2023-06-02 16:01:50,396.105,396.13,395.99,395.99,5974430.0,396.11,0.12,0.105,-0.026508792082713395,39.26,-0.06,-0.04,396.11,0.14,396.39,395.83,-0.22,-0.0006
2023-06-02 16:01:55,395.99,396.08,395.99,396.04,5717633.0,396.1,0.06,0.05,0.012626581479335819,45.26,-0.06,-0.05,396.11,0.14,396.39,395.83,-0.09,-0.0002
2023-06-02 16:02:00,396.05,396.05,395.96,396.0,8061077.0,396.09,0.09,0.04,-0.010099989900014261,46.46,-0.05,-0.05,396.1,0.14,396.38,395.82,-0.2,-0.0005
2023-06-02 16:02:05,396.0,396.09,396.0,396.01,4940768.0,396.08,0.07,0.01,0.002525252525242827,41.83,-0.05,-0.05,396.08,0.13,396.34,395.82,-0.16,-0.0004
2023-06-02 16:02:10,396.01,396.06,395.96,395.96,5721101.0,396.07,0.11,0.05,-0.012625943789301708,38.21,-0.05,-0.05,396.07,0.13,396.33,395.81,-0.15,-0.0004
2023-06-02 16:02:15,395.98,395.98,395.65,395.75,8582096.0,396.04,0.29,0.21,-0.05303566016768846,34.03,-0.07,-0.05,396.04,0.14,396.32,395.76,-0.14,-0.0004
2023-06-02 16:02:20,395.75,395.75,395.59,395.59,7542869.0,396.01,0.42,0.16,-0.0404295641187713,26.17,-0.1,-0.06,396.01,0.16,396.33,395.69,-0.26,-0.0007
2023-06-02 16:02:25,395.59,395.59,395.48,395.48,7549153.0,395.97,0.49,0.11,-0.02780656740564158,24.629999999999995,-0.12,-0.07,395.98,0.2,396.38,395.58,-0.34,-0.0009
2023-06-02 16:02:30,395.46,395.55,395.46,395.55,7294193.0,395.94,0.39,0.07,0.01770001011429656,29.560000000000002,-0.14,-0.09,395.95,0.22,396.39,395.51,-0.41,-0.001
2023-06-02 16:02:35,395.55,395.55,395.49,395.52,5992056.0,395.91,0.39,0.03,-0.0075843761850658,34.31999999999999,-0.15,-0.1,395.92,0.23,396.38,395.46,-0.575,-0.0015
2023-06-02 16:02:40,395.52,395.52,395.43,395.46,6253114.0,395.88,0.42,0.06,-0.01516990291262621,33.75,-0.16,-0.11,395.88,0.24,396.36,395.4,-0.53,-0.0013
2023-06-02 16:02:45,395.43,395.47,395.43,395.46,5472182.0,395.85,0.39,0.0,0.0,34.620000000000005,-0.17,-0.12,395.85,0.25,396.35,395.35,-0.58,-0.0015
2023-06-02 16:02:50,395.46,395.67,395.44,395.67,8599622.0,395.82,0.15,0.21,0.053102715824615565,38.31,-0.16,-0.13,395.82,0.24,396.3,395.34,-0.33,-0.0008
2023-06-02 16:02:55,395.67,395.71,395.65,395.65,7562844.0,395.79,0.14,0.02,-0.005054717314945112,30.22,-0.15,-0.13,395.79,0.23,396.25,395.33,-0.36,-0.0009
2023-06-02 16:03:00,395.65,395.72,395.6,395.64,5744030.0,395.77,0.13,0.01,-0.002527486414760638,33.010000000000005,-0.14,-0.14,395.77,0.22,396.21,395.33,-0.32,-0.0008
2023-06-02 16:03:05,395.64,395.64,395.52,395.52,4699793.0,395.75,0.23,0.12,-0.03033060357900963,26.36,-0.14,-0.14,395.75,0.22,396.19,395.31,-0.23,-0.0006
2023-06-02 16:03:10,395.52,395.52,395.43,395.48,5744497.0,395.73,0.25,0.04,-0.01011326860840267,26.36,-0.14,-0.14,395.73,0.23,396.19,395.27,-0.11,-0.0003
2023-06-02 16:03:15,395.48,395.54,395.48,395.5,8095032.0,395.71,0.21,0.02,0.0050571457469450465,27.03,-0.14,-0.14,395.72,0.23,396.18,395.26,0.02,0.0001
2023-06-02 16:03:20,395.5,395.61,395.5,395.54,7573154.0,395.7,0.16,0.04,0.010113780025289287,30.909999999999997,-0.14,-0.14,395.7,0.23,396.16,395.24,-0.01,-0.0
2023-06-02 16:03:25,395.54,395.55,395.48,395.51,5485647.0,395.68,0.17,0.03,-0.007584567932450437,36.96,-0.13,-0.14,395.67,0.21,396.09,395.25,-0.01,-0.0
2023-06-02 16:03:30,395.51,395.51,395.315,395.32,7839360.0,395.64,0.32,0.19,-0.04803924047432906,35.790000000000006,-0.14,-0.14,395.63,0.21,396.05,395.21,-0.14,-0.0004
2023-06-02 16:03:35,395.32,395.34,395.25,395.25,6794661.0,395.61,0.36,0.07,-0.017707173935033182,37.36,-0.16,-0.14,395.59,0.2,395.99,395.19,-0.21,-0.0005
2023-06-02 16:03:40,395.25,395.29,395.22,395.22,6011267.0,395.58,0.36,0.03,-0.007590132827317575,31.03,-0.17,-0.15,395.55,0.2,395.95,395.15,-0.45,-0.0011
2023-06-02 16:03:45,395.24,395.32,395.24,395.32,7580298.0,395.54,0.22,0.1,0.025302363240720105,39.36,-0.16,-0.15,395.52,0.17,395.86,395.18,-0.33,-0.0008
2023-06-02 16:03:50,395.29,395.32,395.25,395.25,6273942.0,395.51,0.26,0.07,-0.017707173935033182,38.95,-0.17,-0.15,395.48,0.15,395.78,395.18,-0.39,-0.001
2023-06-02 16:03:55,395.25,395.28,395.24,395.28,5232349.0,395.48,0.2,0.03,0.007590132827317575,40.82,-0.16,-0.16,395.46,0.14,395.74,395.18,-0.24,-0.0006
2023-06-02 16:04:00,395.28,395.28,395.15,395.16,7594219.0,395.45,0.29,0.12,-0.030358227079529954,21.349999999999994,-0.17,-0.16,395.44,0.15,395.74,395.14,-0.32,-0.0008
2023-06-02 16:04:05,395.16,395.21,395.1,395.14,5499948.0,395.43,0.29,0.02,-0.005061241016302009,21.349999999999994,-0.17,-0.16,395.42,0.17,395.76,395.08,-0.36,-0.0009
2023-06-02 16:04:10,395.14,395.2,395.1,395.17,7333717.0,395.41,0.24,0.03,0.007592245786303131,24.180000000000007,-0.17,-0.16,395.4,0.17,395.74,395.06,-0.37,-0.0009
2023-06-02 16:04:15,395.17,395.21,395.1,395.1950000000001,7858200.0,395.39,0.19,0.025,0.006326391173439028,30.060000000000002,-0.17,-0.16,395.39,0.18,395.75,395.03,-0.315,-0.0008
2023-06-02 16:04:20,395.16,395.38,395.16,395.32,6810951.0,395.38,0.06,0.125,0.03162995483239062,41.11,-0.15,-0.16,395.38,0.18,395.74,395.02,0.0,0.0
2023-06-02 16:04:25,395.32,395.32,395.215,395.3,7865288.0,395.38,0.08,0.02,-0.005059192552858693,38.89,-0.14,-0.16,395.37,0.17,395.71,395.03,0.05,0.0001
2023-06-02 16:04:30,395.27,395.27,395.135,395.135,6560211.0,395.36,0.23,0.165,-0.04174045029092799,30.239999999999995,-0.14,-0.15,395.34,0.17,395.68,395.0,-0.085,-0.0002
2023-06-02 16:04:35,395.135,395.16,395.1,395.16,4461165.0,395.34,0.18,0.025,0.0063269515482078376,32.84,-0.14,-0.15,395.32,0.16,395.64,395.0,-0.16,-0.0004
2023-06-02 16:04:40,395.16,395.16,395.02,395.02,7872963.0,395.3,0.28,0.14,-0.03542868711409186,34.540000000000006,-0.15,-0.15,395.29,0.15,395.59,394.99,-0.23,-0.0006
2023-06-02 16:04:45,395.02,395.06,395.01,395.01,5248959.0,395.28,0.27,0.01,-0.0025315173915241296,36.81,-0.15,-0.15,395.26,0.15,395.56,394.96,-0.27,-0.0007
2023-06-02 16:04:50,395.03,395.09,395.01,395.09,6561662.0,395.26,0.17,0.08,0.020252651831587087,43.23,-0.15,-0.15,395.24,0.15,395.54,394.94,-0.07,-0.0002
2023-06-02 16:04:55,395.09,395.09,394.885,394.94,6568458.0,395.24,0.3,0.15,-0.03796603305575852,31.189999999999998,-0.16,-0.15,395.22,0.15,395.52,394.92,-0.2,-0.0005
2023-06-02 16:05:00,394.94,395.09,394.94,394.95,4997366.0,395.21,0.26,0.01,0.002532030181789935,34.209999999999994,-0.16,-0.15,395.19,0.14,395.47,394.91,-0.22,-0.0006
2023-06-02 16:05:05,394.95,395.0,394.87,394.87,5523910.0,395.18,0.31,0.08,-0.02025572857323743,29.5,-0.17,-0.16,395.16,0.14,395.44,394.88,-0.325,-0.0008
2023-06-02 16:05:10,394.87,394.99,394.87,394.99,6576671.0,395.16,0.17,0.12,0.03038974852482834,41.5,-0.16,-0.16,395.14,0.14,395.42,394.86,-0.33,-0.0008
2023-06-02 16:05:15,394.93,395.15,394.93,395.12,6840287.0,395.14,0.02,0.13,0.03291222562595841,49.1,-0.14,-0.15,395.13,0.13,395.39,394.87,-0.18,-0.0005
2023-06-02 16:05:20,395.12,395.18,395.0,395.02,7893202.0,395.13,0.11,0.1,-0.02530876695687745,43.64,-0.14,-0.15,395.12,0.13,395.38,394.86,-0.115,-0.0003
2023-06-02 16:05:25,395.02,395.07,395.0,395.0,6322267.0,395.12,0.12,0.02,-0.005063034783048259,41.7,-0.13,-0.15,395.11,0.13,395.37,394.85,-0.16,-0.0004
2023-06-02 16:05:30,395.0700000000001,395.11,395.04,395.06,7126841.0,395.11,0.05,0.06,0.01518987341773137,38.29,-0.12,-0.14,395.1,0.12,395.34,394.86,0.04,0.0001
2023-06-02 16:05:35,395.06,395.11,394.98,395.01,7391327.0,395.1,0.09,0.05,-0.012656305371339105,37.28,-0.11,-0.14,395.08,0.12,395.32,394.84,0.0,0.0
2023-06-02 16:05:40,395.01,395.03,394.92,395.02,6599849.0,395.09,0.07,0.01,0.0025315814789372837,44.16,-0.11,-0.13,395.08,0.12,395.32,394.84,-0.07,-0.0002
2023-06-02 16:05:45,395.02,395.36,395.0,395.25,7920200.0,395.09,0.16,0.23,0.05822490000506608,53.78,-0.08,-0.12,395.08,0.12,395.32,394.84,0.31,0.0008
2023-06-02 16:05:50,395.29,395.32,395.23,395.3,7920645.0,395.1,0.2,0.05,0.01265022137888483,62.73,-0.06,-0.11,395.09,0.13,395.35,394.83,0.35,0.0009
2023-06-02 16:05:55,395.31,395.31,395.19,395.25,6340931.0,395.1,0.15,0.05,-0.012648621300281881,60.53,-0.04,-0.09,395.09,0.13,395.35,394.83,0.38,0.001
2023-06-02 16:06:00,395.25,395.25,395.17,395.19,5553593.0,395.1,0.09,0.06,-0.015180265654646252,54.46,-0.04,-0.08,395.08,0.12,395.32,394.84,0.2,0.0005
2023-06-02 16:06:05,395.17,395.2,395.165,395.2,4231524.0,395.09,0.11,0.01,0.0025304284015259526,63.27,-0.03,-0.07,395.08,0.12,395.32,394.84,0.08,0.0002
2023-06-02 16:06:10,395.2,395.21,395.0750000000001,395.09,6347696.0,395.08,0.01,0.11,-0.027834008097171736,56.48,-0.03,-0.06,395.08,0.12,395.32,394.84,0.07,0.0002
2023-06-02 16:06:15,395.09,395.1,395.05,395.05,5554464.0,395.08,0.03,0.04,-0.010124275481526723,58.65,-0.04,-0.06,395.07,0.11,395.29,394.85,0.05,0.0001
2023-06-02 16:06:20,395.05,395.11,395.05,395.08,5025710.0,395.07,0.01,0.03,0.0075939754461407105,54.74,-0.04,-0.06,395.07,0.11,395.29,394.85,0.02,0.0001
2023-06-02 16:06:25,395.08,395.17,395.08,395.17,4764109.0,395.08,0.09,0.09,0.02278019641592799,52.75,-0.03,-0.05,395.08,0.11,395.3,394.86,0.16,0.0004
2023-06-02 16:06:30,395.17,395.2,395.16,395.18,4502759.0,395.09,0.09,0.01,0.00253055646937117,59.76,-0.02,-0.04,395.09,0.12,395.33,394.85,0.16,0.0004
2023-06-02 16:06:35,395.18,395.22,395.17,395.22,6887437.0,395.09,0.13,0.04,0.010121969735310543,63.1,-0.01,-0.04,395.1,0.12,395.34,394.86,-0.03,-0.0001
2023-06-02 16:06:40,395.22,395.29,395.22,395.27,6623066.0,395.11,0.16,0.05,0.01265118162034895,62.65,-0.0,-0.03,395.12,0.12,395.36,394.88,-0.03,-0.0001
2023-06-02 16:06:45,395.3,395.3,395.27,395.27,4238994.0,395.12,0.15,0.0,0.0,66.67,0.0,-0.02,395.14,0.1,395.34,394.94,0.02,0.0001
2023-06-02 16:06:50,395.27,395.39,395.27,395.35,6888884.0,395.15,0.2,0.08,0.020239330078175577,69.41,0.02,-0.02,395.16,0.11,395.38,394.94,0.16,0.0004
2023-06-02 16:06:55,395.35,395.49,395.26,395.4500000000001,6893719.0,395.17,0.28,0.1,0.02529404325284368,63.89,0.04,-0.0,395.17,0.13,395.43,394.91,0.25,0.0006
2023-06-02 16:07:00,395.4500000000001,395.55,395.4,395.4,6632747.0,395.18,0.22,0.05,-0.012643823492253237,56.94,0.05,0.01,395.19,0.13,395.45,394.93,0.31,0.0008
2023-06-02 16:07:05,395.36,395.36,395.2,395.21,6633075.0,395.19,0.02,0.19,-0.04805260495700514,47.67,0.04,0.01,395.2,0.12,395.44,394.96,0.16,0.0004
2023-06-02 16:07:10,395.21,395.275,395.2,395.27,6633344.0,395.21,0.06,0.06,0.015181802079911044,54.65,0.04,0.02,395.21,0.12,395.45,394.97,0.19,0.0005
2023-06-02 16:07:15,395.27,395.27,395.15,395.15,6898940.0,395.21,0.06,0.12,-0.030358995117263365,47.42,0.02,0.02,395.22,0.11,395.44,395.0,-0.02,-0.0001
2023-06-02 16:07:20,395.15,395.28,395.15,395.23,7695635.0,395.23,0.0,0.08,0.020245476401381524,57.45,0.02,0.02,395.23,0.1,395.43,395.03,0.05,0.0001
2023-06-02 16:07:25,395.27,395.27,395.19,395.21,4514331.0,395.24,0.03,0.02,-0.0050603446094754645,58.7,0.02,0.02,395.23,0.1,395.43,395.03,-0.01,-0.0
2023-06-02 16:07:30,395.21,395.21,395.14,395.2,5580754.0,395.23,0.03,0.01,-0.00253030034664814,56.67,0.01,0.02,395.22,0.1,395.42,395.02,-0.07,-0.0002
2023-06-02 16:07:35,395.2,395.23,395.12,395.18,5846802.0,395.23,0.05,0.02,-0.005060728744932241,50.6,0.01,0.02,395.22,0.1,395.42,395.02,-0.09,-0.0002
2023-06-02 16:07:40,395.18,395.25,395.02,395.065,9567898.0,395.21,0.14,0.115,-0.029100662989023363,43.85,-0.01,0.01,395.21,0.11,395.43,394.99,-0.285,-0.0007
2023-06-02 16:07:45,395.02,395.07,395.02,395.02,4518429.0,395.21,0.19,0.045,-0.011390530672172883,39.36,-0.02,0.0,395.2,0.11,395.42,394.98,-0.43,-0.0011
2023-06-02 16:07:50,395.02,395.08,395.02,395.045,5847956.0,395.2,0.15,0.025,0.006328793478815875,37.7,-0.03,-0.0,395.2,0.12,395.44,394.96,-0.355,-0.0009
2023-06-02 16:07:55,395.045,395.045,394.89,394.9,7184231.0,395.19,0.29,0.145,-0.03670467921377263,32.55,-0.05,-0.01,395.19,0.13,395.45,394.93,-0.31,-0.0008
2023-06-02 16:08:00,394.9,394.98,394.85,394.92,7995249.0,395.18,0.26,0.02,0.0050645733097098855,28.5,-0.06,-0.02,395.19,0.14,395.47,394.91,-0.35,-0.0009
2023-06-02 16:08:05,394.95,395.05,394.91,395.05,5596921.0,395.18,0.13,0.13,0.03291805935379255,30.58,-0.06,-0.03,395.18,0.15,395.48,394.88,-0.1,-0.0003
2023-06-02 16:08:10,395.05,395.11,394.95,395.0,8795532.0,395.16,0.16,0.05,-0.012656625743578953,30.58,-0.06,-0.04,395.17,0.15,395.47,394.87,-0.23,-0.0006
2023-06-02 16:08:15,395.0,395.2,395.0,395.13,5330953.0,395.16,0.03,0.13,0.03291139240506613,45.88,-0.05,-0.04,395.17,0.15,395.47,394.87,-0.08,-0.0002
2023-06-02 16:08:20,395.13,395.18,395.05,395.05,8530018.0,395.15,0.1,0.08,-0.02024650115151072,38.89,-0.05,-0.04,395.16,0.15,395.46,394.86,-0.15,-0.0004
2023-06-02 16:08:25,395.05,395.135,395.05,395.12,5599439.0,395.15,0.03,0.07,0.01771927604099499,48.4,-0.04,-0.04,395.15,0.15,395.45,394.85,-0.06,-0.0002
2023-06-02 16:08:30,395.12,395.19,395.11,395.17,6936163.0,395.14,0.03,0.05,0.012654383478438724,46.7,-0.03,-0.04,395.14,0.14,395.42,394.86,0.105,0.0003
2023-06-02 16:08:35,395.17,395.17,395.15,395.15,3734931.0,395.13,0.02,0.02,-0.00506111293874234,46.7,-0.02,-0.03,395.12,0.12,395.36,394.88,0.13,0.0003
2023-06-02 16:08:40,395.15,395.17,395.09,395.1,6402894.0,395.12,0.02,0.05,-0.012653422750841248,44.74,-0.02,-0.03,395.11,0.1,395.31,394.91,0.055,0.0001
2023-06-02 16:08:45,395.1,395.11,395.05,395.06,7470283.0,395.1,0.04,0.04,-0.010124019235646653,43.81,-0.02,-0.03,395.1,0.1,395.3,394.9,0.16,0.0004
2023-06-02 16:08:50,395.06,395.13,395.06,395.13,4802475.0,395.09,0.04,0.07,0.017718827519863645,53.51,-0.02,-0.03,395.09,0.09,395.27,394.91,0.21,0.0005
2023-06-02 16:08:55,395.12,395.19,395.12,395.19,6137792.0,395.09,0.1,0.06,0.015184875863649694,59.04,-0.01,-0.02,395.1,0.09,395.28,394.92,0.14,0.0004
2023-06-02 16:09:00,395.19,395.24,395.15,395.15,6406620.0,395.09,0.06,0.04,-0.010121713606114913,55.5,-0.01,-0.02,395.09,0.09,395.27,394.91,0.15,0.0004
2023-06-02 16:09:05,395.15,395.21,395.15,395.18,5072080.0,395.09,0.09,0.03,0.007592053650529174,66.67,-0.0,-0.02,395.09,0.09,395.27,394.91,0.05,0.0001
2023-06-02 16:09:10,395.15,395.22,395.15,395.22,6140022.0,395.09,0.13,0.04,0.010121969735310543,67.44,0.01,-0.01,395.09,0.09,395.27,394.91,0.17,0.0004
2023-06-02 16:09:15,395.21,395.24,395.2,395.24,5873222.0,395.09,0.15,0.02,0.005060472648144021,62.67,0.01,-0.01,395.09,0.09,395.27,394.91,0.12,0.0003
2023-06-02 16:09:20,395.26,395.26,395.1,395.15,5606582.0,395.09,0.06,0.09,-0.02277097459771893,59.49,0.01,-0.0,395.1,0.09,395.28,394.92,-0.02,-0.0001
2023-06-02 16:09:25,395.15,395.18,395.14,395.14,6944226.0,395.09,0.05,0.01,-0.0025306845501726905,50.75,0.01,-0.0,395.1,0.09,395.28,394.92,-0.01,-0.0
2023-06-02 16:09:30,395.13,395.18,395.07,395.07,6947335.0,395.09,0.02,0.07,-0.01771524016803694,51.52,0.0,-0.0,395.11,0.09,395.29,394.93,-0.03,-0.0001
2023-06-02 16:09:35,395.07,395.17,395.06,395.17,4542698.0,395.1,0.07,0.1,0.02531197003063923,53.62,0.0,-0.0,395.12,0.08,395.28,394.96,0.11,0.0003
2023-06-02 16:09:40,395.17,395.28,395.17,395.28,5879011.0,395.12,0.16,0.11,0.027836121163038463,57.33,0.01,0.0,395.14,0.07,395.28,395.0,0.15,0.0004
2023-06-02 16:09:45,395.28,395.31,395.24,395.3,6948221.0,395.14,0.16,0.02,0.005059704513277197,60.0,0.02,0.01,395.15,0.08,395.31,394.99,0.11,0.0003
2023-06-02 16:09:50,395.31,395.38,395.28,395.33,8551997.0,395.16,0.17,0.03,0.007589172780164688,65.75,0.03,0.01,395.17,0.08,395.33,395.01,0.18,0.0005
2023-06-02 16:09:55,395.33,395.38,395.2,395.2,5881159.0,395.17,0.03,0.13,-0.03288391976323801,58.54,0.03,0.01,395.17,0.08,395.33,395.01,0.02,0.0001
2023-06-02 16:10:00,395.2,395.27,395.2,395.25,4013337.0,395.17,0.08,0.05,0.012651821862341706,57.5,0.03,0.02,395.18,0.07,395.32,395.04,0.03,0.0001
2023-06-02 16:10:05,395.27,395.27,395.15,395.16,4548507.0,395.18,0.02,0.09,-0.022770398481963827,48.19,0.02,0.02,395.18,0.07,395.32,395.04,-0.08,-0.0002
2023-06-02 16:10:10,395.16,395.28,395.14,395.19,6689138.0,395.18,0.01,0.03,0.007591861524436361,52.44,0.02,0.02,395.18,0.07,395.32,395.04,0.04,0.0001
2023-06-02 16:10:15,395.19,395.24,395.14,395.17,5083968.0,395.18,0.01,0.02,-0.005060856803051905,49.38,0.02,0.02,395.18,0.07,395.32,395.04,0.03,0.0001
2023-06-02 16:10:20,395.14,395.23,395.14,395.23,4816643.0,395.19,0.04,0.06,0.015183338816204817,50.6,0.02,0.02,395.19,0.07,395.33,395.05,0.16,0.0004
2023-06-02 16:10:25,395.22,395.31,395.2,395.27,5353731.0,395.19,0.08,0.04,0.010120689218928725,51.76,0.02,0.02,395.2,0.06,395.32,395.08,0.1,0.0003
2023-06-02 16:10:30,395.27,395.31,395.25,395.25,5090086.0,395.21,0.04,0.02,-0.005059832519538343,56.41,0.02,0.02,395.21,0.06,395.33,395.09,-0.03,-0.0001
2023-06-02 16:10:35,395.25,395.33,395.25,395.3,3482838.0,395.21,0.09,0.05,0.01265022137888483,59.76,0.03,0.02,395.21,0.07,395.35,395.07,0.0,0.0
2023-06-02 16:10:40,395.3,395.32,395.14,395.15,5090494.0,395.21,0.06,0.15,-0.037945863900845644,54.44,0.02,0.02,395.21,0.07,395.35,395.07,-0.18,-0.0005
2023-06-02 16:10:45,395.15,395.15,395.005,395.005,5626636.0,395.2,0.19,0.145,-0.036694925977476256,41.27,0.0,0.02,395.2,0.08,395.36,395.04,-0.195,-0.0005
